album_name,artists,total_tracks,album_url,cover_url,album_uri,song_name,song_artists,song_duration,song_is_explicit,song_url,song_preview_url,song_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genius_id,lyrics
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,16,https://open.spotify.com/album/2d9BCZeAAhiZWPpbX9aPCW,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,TE MUDASTE,Bad Bunny,2.1668833333333333,True,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY,https://p.scdn.co/mp3-preview/8f409c1992e7834a1c5f3b3762ba8b79d02bde11?cid=15500ca1388444ff91e425a3e0815156,spotify:track:5RubKOuDoPn5Kj5TLVxSxY,0.811,0.637,10,-4.835,0,0.0591,0.234,0.000572,0.118,0.471,92.025,6210872,"[Letra de ""TE MUDASTE""] 
[Intro] 
Pasa el tiempo (Pasa el tiempo) 
Y no te veo (Y no te veo) 
Dime dónde estás, dime dónde estás (Ah-ah) 
Que extraño el bellaqueo (El bellaqueo) 
Las noches de perreo (Noches de perreo) 
Dime dónde estás (Dime dónde estás), dime dónde estás 
[Estribillo] 
Que ando mirando la foto de cuando chingamos 
Bonitos recuerdos de cuando nos escapamos 
Nos comimo en el carro, al cuarto ni llegamos, eh 
Desde que te desnudaste (Uh-uh), a mi mente te mudaste (-te, -te) 
[Verso] 
Estoy puesto pa repetir lo de tú y yo en el balcón 
Del hotel con un blunt (Blunt, blunt) 
No te encuentro en ninguna aplicación 
Dime si fue que volviste con aquel cabrón 
Porque a mí no me molesta ser tu chillo 
Tú no eres monja ni yo monaguillo 
Me tiene loco, ese culo te empillo 
Si se abre un OnlyFan, la baby se hace millo 
Y ella e loca con que le haga cosa con mi boca 
Hace tiempo no la veo y ya toca, ey 
[Estribillo] 
Me tienes mirando la foto de cuando chingamos 
Bonitos recuerdos de cuando nos escapamos 
Nos comimo en el carro, al cuarto ni llegamos, eh 
Desde que te desnudaste, a mi mente te mudaste (-te-te-te)"
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,16,https://open.spotify.com/album/2d9BCZeAAhiZWPpbX9aPCW,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,HOY COBRÉ,Bad Bunny,2.702516666666667,True,https://open.spotify.com/track/0tjZv2hChdHZCW1zFXpy1J,https://p.scdn.co/mp3-preview/76d39b834af228e380221ddc534ef5e37466646e?cid=15500ca1388444ff91e425a3e0815156,spotify:track:0tjZv2hChdHZCW1zFXpy1J,0.86,0.725,11,-6.7,1,0.249,0.0464,9.1e-05,0.0994,0.375,145.001,6210873,"[Letra de ""HOY COBRÉ""] 
[Intro] 
Yeh-yeh-yeh, ey 
Bad Bunny, baby, be-bé 
Ey, ey 
[Coro] 
Hoy cobré y hoy mismo lo voa explotar, ey 
El precio ni voa preguntar, ey 
Fumando en la Gucci, nadie lo va a notar, ey 
Estoy burlao, me tienen que soportar, ey 
Porque hoy cobré y hoy mismo lo voa explotar, ey, ey 
El precio ni voa preguntar, ey 
Fumando en la Gucci, nadie lo va a notar, ey 
Estoy burlao, me tienen que soportar 
[Verso 1] 
Sigan metiendo pila, que se les va a agotar 
Sigo en el saque, yo no pienso rotar 
Los reale con una mano los puedo contar 
Tengo a los falso en la mira, es cuestión de apretar, prr-prr 
Y les dimo a Curry y a Klay, se cayeron Golden State 
Hustlin, hustlin every day 
Y mírame, cabrón, ahora soy Ray 
En Miami, soy LeBron con el 6 
Casiano en PR pal 96 
No entiendo qué tú dice, what do you say? 
Ey, ey, ya entendí 
[Puente] 
Me estás fronteando con una baby que ya yo le di 
Fui pa los Billboard, pa los GRAMMY, y yo no te vi, nah 
Soy leyenda, ninguno ha subío como yo subí, ey 
Un millón por show, diablo, ya me fui, ey, ey 
[Verso 2] 
Manden a buscarme otro pasaporte 
Ustede meten la presión, pero en la corte 
Dile a Pedro Navaja que tenga cuidao conmigo y no se corte 
Que no hay quien me soporte 
Y ya yo no uso prenda, nah 
Pero si me da la gana, me engancho to el Polo Norte 
Número uno, Billboard ya envió el reporte 
Los veo de lejo y ninguno tienen el porte 
Para ser estrella, nah 
To siguen mis paso, pero no llenan mi huella, ah 
Saben que estoy en la disco 
Cuando ven pasar más de cien botella"
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,16,https://open.spotify.com/album/2d9BCZeAAhiZWPpbX9aPCW,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,MALDITA POBREZA,Bad Bunny,3.56015,True,https://open.spotify.com/track/0Lsis3LB0XAK6XlTHXaJk2,https://p.scdn.co/mp3-preview/56ef5327290cc3514ecc1e381f7d7335e927553e?cid=15500ca1388444ff91e425a3e0815156,spotify:track:0Lsis3LB0XAK6XlTHXaJk2,0.762,0.861,4,-4.075,0,0.0652,0.139,1.08e-06,0.0956,0.588,133.037,6250617,"[Letra de ""MALDITA POBREZA""] 
[Pre-Coro: Bad Bunny] 
Yo quiero comprarle un Ferrari a mi novia 
Pero no puedo, pero no puedo 
Yo quiero comprarle un Ferrari a mi novia 
Pero no puedo, no tengo dinero, oh 
[Coro: Bad Bunny] 
Maldita pobreza, maldita pobreza 
Me tiene joseando, loco de la cabeza 
Maldita pobreza, maldita pobreza 
Solo se me olvida cuando tú me besas 
[Verso 1: Bad Bunny] 
Yo sé que tú me quiere, no importa lo material, eh-eh 
Pero yo te quiero costear 
Comprarte todo Gucci y una casa frente al mar, еh-eh 
Pa que me еnseñe a nadar 
Quiero dedicarte lo atardecere 
Comprarte un Ferrari, o si no un Mercede 
Cuadro de Picasso en toda las parede 
Llevarte pa Francia, pero no se puede (Ey, ey, ey) 
Si las Retro no me sirven, le quito la suela (Ey) 
Pero quiero Louboutin pa mi Cinderella (Ah) 
Ir pa Hawái, despué pa Coachella (Huh-uh) 
Botella de champán (Ey), pero no tengo ni pa una chela (Nah) 
Eh-eh, eh-eh 
[Pre-Coro: Bad Bunny] 
Yo quiero comprarle un Ferrari a mi novia 
Pero no puedo, no tengo dinero, oh 
[Coro: Bad Bunny] 
Maldita pobreza, maldita pobreza 
Me tiene joseando, loco de la cabeza 
Maldita pobreza, ah-ah, maldita pobreza 
Solo se me olvida cuando tú me besas (Huh) 
[Verso 2: Bad Bunny] 
Siete año estudiando hasta que me gradué (Ey) 
Pero no encuentro trabajo en eso que estudié (Nah) 
Hoy quería salir, pero ando a pie 
Te voa contar lo que anoche soñé (Huh-uh) 
Que me compré un palo y a alguien asalté 
Ey, ey, ven acá, ah, ¡argh! 
Yo quiero má ticket (Ey), yo quiero má ticket 
Me dijo que busque trabajo, pero no consigo por más que aplique (No) 
La cosa está caliente (Wuh), los burro sin pique 
Se mueven solito y eso no para aunque yo me quite (Nah, nah, nah) 
Y ante de despertar exploté el Capitolio (Ey) 
Y a to eso cabrone con su monopolio (¡Rrra!) 
Me despedí de los AK y de lo accesorio (Ey) 
Ey, me mataron como a 2Pac y a Notorious (No) 
Pero mi novia llegó en un Ferrari al velorio (Ey)"
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,16,https://open.spotify.com/album/2d9BCZeAAhiZWPpbX9aPCW,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,LA NOCHE DE ANOCHE,"Bad Bunny, ROSALÍA",3.3866666666666663,False,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck,https://p.scdn.co/mp3-preview/d843fb10f6c38bbe76680b47e8679bbe31650c19?cid=15500ca1388444ff91e425a3e0815156,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,6211010,"[Letra de ""LA NOCHE DE ANOCHE""] 
[Intro: ROSALÍA] 
Yo sé que esto no volverá a pasar 
Pero si volviera a pasar, sé que sería tu debilidad 
[Coro: ROSALÍA &  
Bad Bunny 
,  
Ambos 
] 
Porque la noche de anoche fue 
Algo que yo no puedo explicar 
Eso era dando y dándole sin  
parar 
Tú me decías que morías por mí 
Porque la noche de anoche fue (Eh-eh) 
Algo que yo no puedo explicar (Eh-eh) 
Eso era dando y dándole sin parar (Eh-eh) 
Tú encima de mí, yo encima de ti (Oh-oh) 
Eh, eh 
[Verso 1: Bad Bunny &  
ROSALÍA 
] 
Tú me dejaste el cuerpo caliente, infierno 
Pero me dejaste el corazón frío, invierno 
Soñando que contigo e que duermo (Duermo) 
Dime, papi 
Dime, mami 
¿Esa noche quién la borra? 
Tú me besaste y se me cayó la gorra 
Sin mucha labia, sin mucha cotorra 
Cuando toy contigo dejo que la vibra corra 
Y que la luna no supervise 
Con esa boquita suena rico to lo que tú me dice 
Hicimo pose que yo má nunca hice 
Tú te mojaste pa que yo me bautice 
Y me ponga serio, serio 
Tú y yo junto creando un imperio 
Eso ojito tienen un misterio 
Pero al final na e lo nuestro fue en serio 
[Pre-Coro: Bad Bunny] 
Y ya me ha pasao que me han ilusionao 
Y ya me ha pasao que me han abandonao 
Y ya me ha pasao que no está a mi lao 
Y ya me ha pasao 
[Coro: Bad Bunny &  
ROSALÍA 
] 
Porque la noche de anoche fue (Eh-eh) 
Algo que yo no puedo explicar (Eh-eh) 
Eso era dando y dándole sin parar (Eh-eh) 
Tú encima de mí, yo encima de ti (Oh-oh) 
Porque la noche de anoche fue 
 (Eh-eh) 
Algo que yo no puedo explicar 
 (Eh-eh) 
Eso era dando y dándole sin parar 
 (Eh-eh) 
Yo encima de ti, tú encima de mí 
 (Oh-oh)"
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,16,https://open.spotify.com/album/2d9BCZeAAhiZWPpbX9aPCW,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,TE DESEO LO MEJOR,Bad Bunny,2.3262666666666667,True,https://open.spotify.com/track/23XjN1s3DZC8Q9ZwuorYY4,https://p.scdn.co/mp3-preview/34463111824bafed4f242c6961d3e028e4bd4d92?cid=15500ca1388444ff91e425a3e0815156,spotify:track:23XjN1s3DZC8Q9ZwuorYY4,0.763,0.597,1,-5.054,1,0.0416,0.158,1.83e-05,0.111,0.194,126.054,6251579,"[Letra de ""TE DESEO LO MEJOR""] 
[Verso 1: Bad Bunny] 
Yo sé que soy un cabrón 
Que no merezco tu perdón 
Te juro que no e mi intención 
Pero si escucha esta canción 
[Coro: Bad Bunny] 
Te deseo lo mejor 
Ojalá que te olvides de mí-í-í-í-í 
Yo sé que fui lo peor 
Y tú mereces ser feli-i-i-i 
Me voy antes de que sea tarde 
Y el corazón te destroce otra ve 
Ya sé que soy un cobarde 
Si quiere haz quе no me conoce, está biеn 
[ 
? 
] 
[Verso 2: Bad Bunny] 
Otra ve no cumplí lo que te prometí 
Otra ve te fallé, otra ve te mentí, eh-eh 
Otra ve me toca ser el malo 
¿De qué valen la flore y lo regalo? 
Si soy culpable de tu dolor 
Y por mí ahora ere peor 
No quiere que más nadie te hable de amor 
Pero yo— 
[Coro: Bad Bunny] 
Te deseo lo mejor 
Ojalá que te olvides de mí-í-í-í-í 
Yo sé que fui lo peor 
Y tú mereces ser feli-i-i-i 
Me voy ante de que sea tarde 
Y el corazón te destroce otra ve 
Ya sé que soy un cobarde 
Si quiere haz que no me conoce, está bien, eh 
[Verso 3: [?] &  
Bad Bunny 
] 
We a di champion, king champion (Boo) 
We a di champion, crown number one 
Mi seh any time and seh yuh testin champion (Brr) 
Yuh get a [?] (Brr) 
Its a one goofy, raggy version (Brr) 
[?] number one (Brr) 
We [?] sound, sound, [?] 
[?] (Boo) 
Murda sound, sound, cyaan test wi (Brr) 
We a di [?] of everything ( 
Te deseo lo mejor 
; come on) 
We a di champion, we a di champion 
We a di Don, we a di number one ( 
Te deseo lo mejor 
; brr) 
We a di champion, brr, champion, brr 
Mi seh crown number one (Brt) 
[?]"
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,16,https://open.spotify.com/album/2d9BCZeAAhiZWPpbX9aPCW,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,YO VISTO ASÍ,Bad Bunny,3.1921000000000004,False,https://open.spotify.com/track/5fROvzNghPid8mbKNDYvpJ,https://p.scdn.co/mp3-preview/340fedeeac9a7fcd6eaa6057a75e52df2401cdd8?cid=15500ca1388444ff91e425a3e0815156,spotify:track:5fROvzNghPid8mbKNDYvpJ,0.688,0.881,7,-4.889,0,0.0474,0.0947,0.0,0.0804,0.677,123.013,6192613,"[Letra de ""YO VISTO ASÍ""] 
[Intro] 
Yeh-yeh, yeh, yeh-yeh, yeh-yeh, yeh-yeh 
Yeh-yeh 
Yeh-yeh 
Ey, ey, ey 
[Coro] 
Yo visto así, no me voa cambiar 
Si no te gusta no tienes que mirar 
Yo visto así, no me voa cambiar 
Me pongo lo que quiera, tú no lo va a pagar 
Lo que digas no me importa (La-la, la-la) 
No me importa (La-la) 
Lo que digas no me importa (La-la, la-la) 
No me importa (La-la, la-la), ey 
[Verso 1] 
Boté to las Nikes, firmé con Adidas (Wuh) 
Mi flow no creo que venga en tu medida 
Yo hago lo que quiera, cabrón, es mi vida, ey 
Como Juan Gabriel cantando ""Querida"" 
Nunca dejo que el odio decida 
Mi valor no se basa en cómo yo me vista 
Tú criticando y yo en portada de revista, yeh-yeh 
Me importan muchas cosa 
Pero tu opinión no está en esa lista 
Hoy salí con piquete de artista 
[Refrán] 
Y Louis Vuitton el backpack, la combi Flaglag 
Tanta suerte, debería jugar blackjack 
Si quiero me visto de panda como Jack Black 
Y ustede loco, los tengo haciéndome Hack-Shaq 
[Coro] 
Yo visto así, no me voa cambiar 
Si no te gusta no tienes que mirar 
Yo visto así, no me voa cambiar 
Me pongo lo que quiera, tú no lo va a pagar 
Lo que digas no me importa (La-la, la-la) 
No me importa (La-la) 
Lo que digas no me importa (La-la, la-la) 
No me importa (La-la, la-la)"
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,16,https://open.spotify.com/album/2d9BCZeAAhiZWPpbX9aPCW,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,HACIENDO QUE ME AMAS,Bad Bunny,3.6294666666666666,True,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4,https://p.scdn.co/mp3-preview/de1744c8e57650074a4166f233841b17c36e0117?cid=15500ca1388444ff91e425a3e0815156,spotify:track:26QApq0cuO9brJigr0C0W4,0.584,0.411,10,-7.147,0,0.0838,0.869,4.47e-05,0.0955,0.412,169.934,6211030,"[Letra de ""HACIENDO QUE ME AMAS""] 
[Intro] 
Ya no confío en tu mirada 
Y tus beso no saben igual, eh 
Queda algo, pero casi nada 
Y el amor no se trata de intentar, eh 
[Pre-Coro] 
Y ya no se siente igual cuando hacemos el amor 
Tratar de olvidar, ese ha sido nuestro error 
Porque hay heridas que no sanan 
De la noche a la mañana, eh, eh-eh-eh-eh 
[Coro] 
Y si ya se acabó, oh-oh-oh-oh-oh 
No lo ocultes, dímelo, oh-oh-oh-oh-oh 
No lo hagas peor, o-or, o-or 
Haciendo que me amas, haciendo que me amas 
Y si ya se acabó, oh-oh-oh-oh-oh 
No lo ocultеs, dímelo, oh-oh-oh-oh-oh 
No lo hagas peor, o-or, o-or 
Haciendo quе me amas, haciendo que me amas 
[Verso] 
Ey, ey 
Recuerdo el día en que te conocí 
Tu sonrisa despué de decir que sí 
Me besaste y en el aire me mecí 
Tenía poco, pero todo te ofrecí 
Y está cabrón, han pasado tantos año 
Desde que te conozco y de nuevo somo dos extraño 
Tus primero beso los extraño 
Los polvo en la cocina y en el baño 
Las noche de cine y cena para dos 
Tus ""te amo"" se oyen raro, te ha cambiao hasta la voz 
Me siento hasta pendejo creyéndome to lo que dice Amós 
Pero es verda, es tiempo de decir adiós 
Ey, ey, no sé quién tuvo la culpa, pero ya ni viene al caso 
Devuélveme mi corazón aunque sea en pedazo 
Ey, que yo los pego paso a paso 
Pero ya suéltame en banda, que me atraso 
Por el bien tuyo, por el bien mío (Oh) 
Tú sabe que esto del amor termina en lío (Oh) 
Si te veo con otro te sonrío (Oh) 
¿Pa qué odiarno despué de lo que hemo vivío?  (Oh) 
Uno nace solo y solo se muere 
Se comparte, se disfruta, se ama y se quiere 
Pero nunca te olvide de quién tú ere, nah, nah 
Ni por hombre ni mujere, eh"
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,16,https://open.spotify.com/album/2d9BCZeAAhiZWPpbX9aPCW,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,BOOKER T,Bad Bunny,2.6071666666666666,True,https://open.spotify.com/track/26w9NTiE9NGjW1ZvIOd1So,https://p.scdn.co/mp3-preview/4a6875851497df0844e7110b69ff0d03ac2e3967?cid=15500ca1388444ff91e425a3e0815156,spotify:track:26w9NTiE9NGjW1ZvIOd1So,0.883,0.6,7,-7.188,1,0.37,0.114,7.94e-06,0.0931,0.691,113.903,6250616,"[Letra de ""BOOKER T""] 
[Intro: Bad Bunny] 
Ey, ey 
[Verso 1: Bad Bunny] 
Los pongo a bailar ""La Pelúa"" (Wuh) 
Y el que no baile que lo despeluquen (Ey) 
Hijo e putas, no me cuquen (No) 
Lean los números pa que se eduquen (¡Wuh!) 
Yo no hago cancione (Nah), hago himno pa que no caduquen (Ey) 
En este género yo fui un Hadōken (Ey, ey, ey) 
Y se extinguieron como los dinosaurs (Prr; ah) 
Antes que me apague se apaga el sol (¡Shh!) 
Subimo y rompimo el ascensor (Ah) 
El prepa que les tiró Barbasol 
Ah, maldito Conejo 
Ahora los miro de arriba y de lejo, ey 
No contesto DM, no (No), hablen con mi manejo 
Pero él también va a pichear 
Te juro que yo no me quise embichar (Ah, ah, ah), ey 
Le metí a toa mis crush, shh, ya me aburro hasta e chichar (Ay, rra) 
Y yo sí soy milly sin usar Richard (Ey) 
Yankee se retira y vamo a switchear (Ah) 
Voy a ser el jefe, me van a fichar 
Mi nombre por siempre se va a escuchar (Uh, uh, uh) 
[Coro. Bad Bunny] 
Porque estoy en mi peak (Ey) 
Estoy en mi peak (Estoy en mi peak; ey) 
Soy un rey, campeón, Booker T (Wuh, wuh, wuh; Booker T), ey, ey 
Estoy en mi peak, ey (Estoy en mi peak) 
Estoy en mi peak, ja (Estoy en mi peak) 
Mírame en lo que me convertí (Mírame, mírame) 
[Verso 2: Bad Bunny] 
Le molesta mi premio de compositor 
Pero e que ya nadie compone 
Ninguna e esta gente escribe en sus canciones, so no se emocionen (¡Uh!) 
El disco más vendío de este puto año (Ey) 
Los llevé pa la escuela, to el mundo tratando de hacerle secuela 
Siguen en la fila, nadie se me cuela (Ey) 
Ustedes pagando pa irse virale (Ey) 
Yo pegando temas sin hacerle promo (Promo) 
La gente se pregunta cómo (¿Cómo?) 
Desde chamaquito saben cómo somo, nunca pido tenqui 
Yo soy coco, ustede bakin (Wuh) 
Booker T tirándome un breaking 
[Coro: Bad Bunny] 
Estoy en mi peak, cabrón (Ey, ey, ey, ey, ey) 
Y voa seguir en mi peak, cabrón, ey 
Soy un rey, campeón, Booker T, ey (Booker T) 
Estoy en mi peak (Estoy en mi peak), ey 
Y voa seguir en mi peak, ey (Normal) 
Mírame, ¿que tú qué?, ¿que tú qué? Nah-nah 
Cabrón, tú ere feka"
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,16,https://open.spotify.com/album/2d9BCZeAAhiZWPpbX9aPCW,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,LA DROGA,Bad Bunny,2.7049833333333333,True,https://open.spotify.com/track/67ACYA3UI6QMNtHX6b34wX,https://p.scdn.co/mp3-preview/98f610cd742d77946c9cd08f10093a794224e482?cid=15500ca1388444ff91e425a3e0815156,spotify:track:67ACYA3UI6QMNtHX6b34wX,0.643,0.727,1,-5.506,1,0.0389,0.0439,0.0,0.123,0.295,90.019,6211037,"[Letra de ""LA DROGA""] 
[Intro] 
Uh, uh-uh 
Uh-uh, uh-uh 
[Refrán] 
Tú ere la droga de la que mami me hablaba (¡Ey!) 
La que moría si probaba (¡Oh!) 
Y yo de idiota pensando que me amaba 
Ey, ey, no sabía nada (¡No!) 
Tú ere la droga de la que mami me hablaba (¡Mala!) 
La que moría si probaba (¡Ja!) 
Y yo de idiota pensando que me amaba (Juju) 
Ey, ey, no sabía nada (¡Oh-oh-oh-oh!) 
[Coro] 
Otro Phillie pa olvidarte 
Pero si me llama, voa buscarte 
Tú ere mala y no puedo soltarte 
Y eso me endiabla (Nah, nah), y eso me endiabla 
Otro Phillie pa olvidarte 
Pero si me llama, voa buscarte 
Tú ere mala y no puedo soltarte 
Y eso me endiabla, y eso me endiabla 
[Verso 1] 
No me lo niegue, tú me hiciste brujería (¡Bruja!) 
La calavera encima de una foto mía (Ah) 
Te extraño por las noches, te odio por el día (Eh-eh) 
Te llevaste mi alma, mi vida ya no es mía (¡No!) 
Desde chiquito metío en problema (Prr) 
Pero tú ere el meno que vale la pena 
Yo que te regalé hasta mi cadena (No-no) 
Ey, me tienes una condena 
[Refrán] 
Tú ere la droga de la que mami me hablaba (Mala) 
La que moría si probaba (¡Oh!) 
Y yo de idiota pensando que me amaba (Nah) 
Ey, ey, no sabía nada (¡Ey, ey, ey, ey, uh!) 
Tú ere la droga de la que mami me hablaba (¡Mala!) 
La que moría si probaba (¡Oh!) 
Y yo de idiota pensando que me amaba (¡Nah!) 
Ey, no sabía nada"
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,16,https://open.spotify.com/album/2d9BCZeAAhiZWPpbX9aPCW,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,DÁKITI,"Bad Bunny, Jhay Cortez",3.4181666666666666,True,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,https://p.scdn.co/mp3-preview/4252db9634fc9143dafbcfc298e5957195d3bb32?cid=15500ca1388444ff91e425a3e0815156,spotify:track:4MzXwWMhyBbmu6hOcLVD49,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,6100181,"[Letra de ""DÁKITI""] 
[Coro: Jhay Cortez] 
Baby, ya yo me enteré, se nota cuando me ve 
Ahí donde no has llegao sabe que yo te llevaré 
Y dime qué quiere beber, es que tú ere mi bebé 
¿Y de nosotro quién va a hablar? Si no nos dejamo ver 
[Verso 1: Bad Bunny] 
Y a vece e Dolce, a vece Bulgari 
Cuando te lo quito despué de lo partie 
Las copa de vino, las libra de mari 
Tú estás bien suelta, yo de safari 
Tú muevе el culo fenomenal 
Pa yo dеvorarte como animal 
Si no te ha venío, yo te voa esperar 
En mi cama y lo voa celebrar 
[Pre-Coro: Jhay Cortez &  
Bad Bunny 
] 
Baby, a ti no me opongo 
Y siempre te lo pongo 
Y si tú me tira, vamo a nadar en lo hondo 
Si e por mí te lo pongo 
De septiembre hasta agosto 
A mí sin cojone lo que digan tu amiga 
[Coro: Bad Bunny &  
Jhay Cortez 
] 
Ya yo me enteré, se nota cuando me ve 
Ahí donde no ha llegao sabe que yo te llevaré 
Y dime qué quiere beber, e que tú ere mi bebé 
¿Y de nosotro quién va a hablar? Si no nos dejamo ver ( 
¿Me sigue? 
) 
[Verso 2: Jhay Cortez &  
Bad Bunny 
] 
Mami, me tiene juqueao, sí 
Si fuera la Uru, me tuviese parqueao 
Dando vuelta por Condado, contigo siempre arrebatao 
Tú no ere mi señora, pero 
Toma cinco mil, gástalo en Sephora 
Louis Vuitton, ya no compra en Pandora 
Como piercing, a los hombre perfora, eh-eh-eh 
[Puente: Bad Bunny &  
Jhay Cortez 
] 
Hace tiempo le rompieron el cora ( 
El cora 
) 
Estudiosa, puesta pa ser doctora ( 
Doctora 
) 
Pero ( 
Pero 
), le gustan los títere wheeleando motora ( 
Motora 
) 
Yo estoy pa ti las veinticuatro hora"
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,16,https://open.spotify.com/album/2d9BCZeAAhiZWPpbX9aPCW,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,TRELLAS,Bad Bunny,2.6278833333333336,False,https://open.spotify.com/track/09WAnxdBuebQopKhJT3oZS,https://p.scdn.co/mp3-preview/21b9a51efa9ecd7d5f11c3d802f0dadbcc2ae7b4?cid=15500ca1388444ff91e425a3e0815156,spotify:track:09WAnxdBuebQopKhJT3oZS,0.43,0.412,2,-5.372,1,0.0281,0.2,0.0,0.324,0.0508,90.872,6211040,"[Letra de ""TRELLAS""] 
[Coro] 
Mirando las estrellas me acordé de ti 
Y me pregunté si habrá alguien para mí 
Quizás en otra galaxia lejos de aquí 
No sé, no sé 
[Verso] 
Dando vueltas por Marte a alguien conocí 
Y tuvimos un date en la luna 
Te juro que me gustaba hasta que pensé en usted, usted 
Y ya he viajado en el tiempo, he conocido el espacio 
Y no encuentro a nadie como tú 
Me besé con un alien, tuve sexo con marcianas 
Y nadie me gusta más que tú 
Yo seguiré buscando mil años luz 
[Interludio] 
Uh-uh 
Uh-uh 
Uh-uh 
[Coro] 
Mirando las estrellas me acordé de ti 
Y me pregunté si habrá alguien para mí 
Quizás en otra galaxia lejos de aquí 
No sé, no sé, ey 
[Outro] 
Uh-uh 
Uh-uh 
Uh-uh"
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,16,https://open.spotify.com/album/2d9BCZeAAhiZWPpbX9aPCW,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,SORRY PAPI,"Bad Bunny, ABRA",2.71755,True,https://open.spotify.com/track/5jZ32WOU7sqzDYbzINwMUk,https://p.scdn.co/mp3-preview/cd04fdcd819a99cb3ea7e61518d7a46ab92effd6?cid=15500ca1388444ff91e425a3e0815156,spotify:track:5jZ32WOU7sqzDYbzINwMUk,0.612,0.561,1,-6.054,1,0.0851,0.0601,0.0,0.145,0.393,191.911,6211043,"[Letra de ""SORRY PAPI""] 
[Intro: Bad Bunny] 
Ey, ey 
[Verso 1: Bad Bunny] 
La tierra tiembla cuando te mueve 
Si e por mí te doy de vierne a jueve, eh 
No hay quien la releve 
Si no e un 10, e un 9.9 
La nena es top, cacha to lo drop 
Chiquita y peligrosa como una Glock 
Ya casi no sube storie, mucho meno TikTok 
Yo soy fan de ella, estoy pendiente de to 
De to su movimiento, ver ese culo e un evento 
Ven, jódeme lo sentimiento 
Y te compro un apartamento 
Móntate conmigo en el Ferrari, que me sobra un asiento 
Tú va a ser mía, lo presiento 
Aunque detrás tienes que tener dosciento 
Te voa tirar die mil quiniento 
Dime, bae 
[Coro: ABRA] 
Sorry, papi 
Yo no soy tu mami (No-oh) 
Yo hago lo que yo quiera 
Y también tengo lo mío en la cartera 
Sorry, papi 
Yo no soy tu mami (No-oh) 
Yo hago lo que yo quiera 
Y también tengo lo mío en la cartera 
[Verso 2: Bad Bunny] 
Nah, ¿cómo va ser? 
Dime qué tengo que hacer 
Ya mismo va a amanecer 
A ti te doy hasta la clave de mi cel 
Quiero comerte como Cell 
¿Cómo te llama? 
No podemo conocer 
Te juro será un placer 
Eso ojito te los hicieron a pincel 
Otra como tú no vuelve a nacer 
Ese culo e arte de exhibición 
Si quiere yo pago una subscripción 
""Diosa"", esa es tu definición 
Te quiero con to y la bendición 
Única, no tiene gemela 
Tú te merece caminar en pasarela 
Fuma y los ojos se ponen como espinela 
Quiero hacerte un gol y que suenen la vuvuzela 
Alguno piensan que es de Venezuela 
Pero es de PR, ahí está la candela 
Mami, tú ere mi santa, yo te prendo vela 
Esperando a que me quiera"
